TPO3 HYR1 -0.338328294139941
ALO1 HYR1 1.24873682201614
PDR12 TPO4 -0.858495370878634
FLC1 TPO4 -0.488866804718014
HSP30 HXT1 -0.785107310536473
HSP30 TPO4 0.413132862571799
HSP30 STE20 0.63129792818562
HSP30 PDR12 0.318110532489007
HSP30 FMP27 0.471874718006307
HSP30 FLC1 0.600023161290943
OSH6 HSP30 1.14694244996404
GPA2 HSP30 0.615509260292218
TCB3 HSP30 0.790408368075934
HNM1 HSP30 1.90751736047909
FMP45 HSP30 1.18019341323965
PEX11 ANT1 0.40737364495979
GTT1 PEX11 0.459783279179364
WSC2 PDR12 -0.526099957160571
MUP1 INA1 -2.45794505569573
MUP1 TPO2 -0.728902469726374
MUP1 HXT1 -2.33725501879626
MUP1 TPO4 -0.439688765554856
MUP1 PDR12 -0.850367105680986
MUP1 MUP1 -0.397500794805577
MEP1 MEP3 1.08170318464561
GPA2 WSC2 0.961764121650081
GPA2 OSH6 0.71352316489995
GPA2 MUP1 0.560376030734617
GPA2 MEP1 0.791665396288484
YLR326W GPA2 0.533462151341975
YGL108C GPA2 0.848473821013892
TCB3 GPA2 0.698783248264177
HNM1 GPA2 0.392547748476586
GSY2 GDB1 0.473574516050907
GSY2 GSY2 0.657181793367712
ADE17 GSY2 1.04676281710962
GLG1 GSY2 0.472108519428213
TCB3 YLR326W 0.728732304890543
FTR1 HXT1 -0.959378702411692
FTR1 PDR12 -0.563220627250019
FTR1 YLR326W 0.741240153390645
TCB3 HXT2 -0.469154813827626
TCB3 PDR12 -0.428699757029194
MSC3 MSC3 0.77005814550043
ITR1 PDR12 -0.521259978553563
ITR1 FLC1 -0.601110508123897
ITR1 FTR1 0.5460716203651
ITR1 ITR1 -0.326627403531379
HXT5 PDR12 0.691716704167336
SFK1 INA1 -1.72662888514696
SFK1 PDR12 -0.815683820153968
SFK1 YLR326W 1.15224761981032
FMP45 HXT2 -0.558048440234266
FMP45 HXT1 -1.19274499417555
FMP45 YGR130C 0.632777770289761
FMP45 YGL108C 0.623060207165191
FMP45 TPO3 0.633517486237615
FMP45 TCB3 0.865195669312743
FMP45 PKH2 0.424074835710043
FMP45 MSC3 0.724372805952541
FMP45 ITR1 0.510789792701339
FMP45 HXT5 1.29547094453211
FMP45 HNM1 0.588899782013914
FMP45 FCY2 0.740779304700759
FLC2 SFK1 0.600947389454703
FLC2 FMP45 0.63156321837914
FAA3 PDR12 -0.373122921308459
ALO1 FAA3 0.630979748199618
SEY1 PIS1 -0.646186146142133
EHT1 SNA3 -0.60571891977002
EHT1 GDI1 -0.353213725594184
TOM20 EHT1 0.316553767322859
DNM1 DNM1 0.481049316700127
ALO1 DNM1 0.510612321950165
ADE17 DCS1 0.541600035197516
ALO1 CWP2 1.05592140297845
TVP15 YML018C -0.376223137535626
TVP15 HXT1 -1.08888200913921
ERV25 ALG5 -0.489646991986554
ERV25 PIS1 -0.659448198293854
ERV25 SEY1 0.490970730349614
UIP4 ERV25 0.60344781731827
ARF1 HXT1 -1.55211497141246
ARF1 EPT1 -0.41486617081754
ARF1 TVP15 0.520490037067884
ARF1 ERV25 0.54829172448478
ARF1 BSC6 0.433298552926108
ALO1 ARF1 0.635220298541455
PGM2 VMA8 0.795302422781184
PGM2 PGM2 0.905346853565978
ALO1 UIP4 1.14367344769853
ALO1 TOM20 0.415592000003254
ALO1 PGM2 0.559445387198618
ALO1 KES1 0.470909532973222
ALO1 ADE17 1.08802994641117
ACB1 ALO1 0.620666772777179
